t_uid,mr_id,tstamp,anomalous,expected,max,min,value
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 11:45:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 11:50:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 11:55:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:05:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.933333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:10:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:15:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,45.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:20:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.933333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:25:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,45.222222222222
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:30:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:35:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:45:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.357142857143
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:50:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.733333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 12:55:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:00:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.266666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:05:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,44.454545454545
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.076923076923
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:20:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:25:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:30:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.357142857143
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:35:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.533333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:40:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:45:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,43.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:50:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.428571428571
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 13:55:00.000+0000,False,44.51016778391,51.969054647259,37.080303661225,41.5
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:05:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.933333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.133333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:20:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.571428571429
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:25:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:30:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,45
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:35:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.266666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,42.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:45:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:50:00.000+0000,False,44.510244690607,51.969282667433,37.080537755651,45.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 14:55:00.000+0000,False,44.510244690607,51.969282667433,37.080537755651,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:05:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,45.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.733333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:20:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.928571428571
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:25:00.000+0000,False,44.51016778391,51.969282675834,37.08053774935,45.642857142857
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:30:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.7
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:35:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:45:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:50:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.866666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 15:55:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,43.733333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:00:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.4
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:05:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.555555555556
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,45.214285714286
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:20:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.4
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:25:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,45.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:30:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.533333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:35:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:45:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.866666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:50:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 16:55:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,43.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:00:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,47.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:05:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,44.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:10:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:15:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:20:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.133333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:25:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,44.733333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:30:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.866666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:35:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,45.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:45:00.000+0000,False,44.51016778391,51.969283347651,37.080537245487,47
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:50:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,46.428571428571
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 17:55:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,43.133333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:05:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.733333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:10:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:15:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,43.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:20:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,46.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:25:00.000+0000,False,44.510244690607,51.97020591913,37.079845316878,45.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:30:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.416666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:35:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.272727272727
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:45:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.133333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:50:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.866666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 18:55:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:05:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.866666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.875
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:20:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,46
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:25:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,44.266666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:30:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:35:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.214285714286
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:40:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:45:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,44.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:50:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 19:55:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:00:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:05:00.000+0000,False,44.510244684946,51.969283340578,37.080537250792,48
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,42.4
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,45.266666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:20:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:25:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:30:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.285714285714
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:35:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:40:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.133333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:45:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,44.733333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:50:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.933333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 20:55:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,45
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.933333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:05:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.4
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,42.785714285714
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:20:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.533333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:25:00.000+0000,False,44.510244684946,51.969282668757,37.080537754658,45.866666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:30:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.733333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:35:00.000+0000,False,44.51016778391,51.969282675834,37.08053774935,45.818181818182
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,42.769230769231
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:45:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:50:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.133333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 21:55:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:00:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.266666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:05:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,44.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.733333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.142857142857
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:20:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:25:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:30:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:35:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.933333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:40:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:45:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:50:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-25 22:55:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,43.733333333333
